HitCorrect,age,comments,description,discr_checkbox,discr_comments,endTime,enjoyment,experiment_id,img_file,img_id,languages,mistake_checkbox,mistake_comments,page_context,page_title,q1_sliderval,q1_type,q2_sliderval,q2_type,q3_sliderval,q3_type,q4_sliderval,q4_type,q5_sliderval,q5_type,rt_article_read_seconds,rt_qs_noimage_seconds,rt_qs_wimage_seconds,rt_trial,section_title,startDate,startTime,timeSpent,trial_number,caption,submission_id,section_context
1,30,,A big pavillion in the middle of a park on a sunny day. There are many trees.,FALSE,,1679355224003,1,pilot-study-experiment.json,,640px-parc_agen.jpg,English,FALSE,,"Sculpture is the branch of the visual arts that operates in three dimensions. Sculpture is the three-dimensional art work which is physically presented in the dimensions of height, width and depth. It is one of the plastic arts. Durable sculptural processes originally used carving (the removal of material) and modelling (the addition of material, as clay), in stone, metal, ceramics, wood and other materials but, since Modernism, there has been an almost complete freedom of materials and process. A wide variety of materials may be worked by removal such as carving, assembled by welding or modelling, or moulded or cast.",Sculpture,"['5', '5']",no_irrelevant,"['1', '1']",all_relevant,"['2', '2']",reconstructive,"['1', '4']",image_fit,"['1', '1']",overall,14.085,25.807,25.445,65.337,,Mon Mar 20 2023 17:25:42 GMT-0600 (Mountain Daylight Time),1679354742169,8.030566666666670,5,Sculptures are often placed at the center of public parks.,-NR0MlqOHo4ko_9GP5J_,
404,42,"Sort of confusing since the button was at the bottom of the page, then I was brought back up to see the image, after answering the questions. The instructions mentioed that but it was still odd.",Bastrop County Courthouse and Jail Complex,FALSE,,1679355248939,1,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/f/fe/Bastrop_courthouse.jpg,12.jpg,English,FALSE,,"This is a list of the National Register of Historic Places listings in Bastrop County, Texas.
This is intended to be a complete list of properties and districts listed on the National Register of Historic Places in Bastrop County, Texas. There are five districts, including one National Historic Landmark district, and 95 individual properties listed on the National Register in the county. An additional site was formerly listed. One individually listed property is a State Antiquities Landmark and contains two Recorded Texas Historic Landmarks. Twenty-three other properties and numerous sites within three districts are also Recorded Texas Historic Landmarks.
This National Park Service list is complete through NPS recent listings posted July 31, 2020.","National Register of Historic Places listings in Bastrop County, Texas","['2', '3']",image_fit,"['2', '2']",reconstructive,"['2', '3']",no_irrelevant,"['3', '4']",all_relevant,"['3', '3']",overall,66.618,41.792,32.433,140.843,Current listings,Mon Mar 20 2023 19:22:44 GMT-0400 (Eastern Daylight Time),1679354564362,11.409616666666700,1,,-NR0MsCc8AQNEHXMWU84,The locations of National Register properties and districts may be seen in a mapping service provided.
404,42,"Sort of confusing since the button was at the bottom of the page, then I was brought back up to see the image, after answering the questions. The instructions mentioed that but it was still odd.",A big pavillion in the middle of a park on a sunny day. There are many trees.,FALSE,,1679355248939,1,pilot-study-experiment.json,,640px-parc_agen.jpg,English,FALSE,,"Sculpture is the branch of the visual arts that operates in three dimensions. Sculpture is the three-dimensional art work which is physically presented in the dimensions of height, width and depth. It is one of the plastic arts. Durable sculptural processes originally used carving (the removal of material) and modelling (the addition of material, as clay), in stone, metal, ceramics, wood and other materials but, since Modernism, there has been an almost complete freedom of materials and process. A wide variety of materials may be worked by removal such as carving, assembled by welding or modelling, or moulded or cast.",Sculpture,"['4', '5']",image_fit,"['4', '4']",reconstructive,"['5', '5']",no_irrelevant,"['3', '5']",all_relevant,"['4', '4']",overall,60.528,36.817,25.05,122.395,,Mon Mar 20 2023 19:22:44 GMT-0400 (Eastern Daylight Time),1679354564362,11.409616666666700,2,Sculptures are often placed at the center of public parks.,-NR0MsCc8AQNEHXMWU84,
404,42,"Sort of confusing since the button was at the bottom of the page, then I was brought back up to see the image, after answering the questions. The instructions mentioed that but it was still odd.",Canal through Dokkum,FALSE,,1679355248939,1,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/8/8e/Exterieur_OVERZICHT_VOORGEVELS_-_Dokkum_-_20355511_-_RCE.jpg,20.jpg,English,FALSE,,Dongeradeel is a former municipality in the northern Netherlands. In 2019 it merged with the municipalities of Ferwerderadiel and Kollumerland en Nieuwkruisland to form the new municipality Noardeast-Fryslân.,Dongeradeel,"['2', '4']",image_fit,"['3', '3']",reconstructive,"['1', '1']",no_irrelevant,"['3', '5']",all_relevant,"['3', '4']",overall,34.615,29.195,23.422,87.232,,Mon Mar 20 2023 19:22:44 GMT-0400 (Eastern Daylight Time),1679354564362,11.409616666666700,3,Canal through Dokkum,-NR0MsCc8AQNEHXMWU84,"Dongeradeel (pronunciation , West Frisian: Dongeradiel) is a former municipality in the northern Netherlands. In 2019 it merged with the municipalities of Ferwerderadiel and Kollumerland en Nieuwkruisland to form the new municipality Noardeast-Fryslân."
404,42,"Sort of confusing since the button was at the bottom of the page, then I was brought back up to see the image, after answering the questions. The instructions mentioed that but it was still odd.","Street clock and (at right) post office. The legend on the clock says ""Live better electrically."" The post office is listed on the National Register of Historic Places.",FALSE,,1679355248939,1,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/2/21/Okanogan%2C_WA_-_street_clock_and_post_office.jpg,7.jpg,English,FALSE,,"Okanogan is a city in Okanogan County, Washington, United States. The population was 2,552 at the 2010 census, within the Greater Omak Area. It is the seat of Okanogan County.
It has a small commuter airfield, Okanogan Legion Airport – with one paved runway of 2,533 ft in length.","Okanogan, Washington","['2', '2']",image_fit,"['1', '1']",reconstructive,"['2', '2']",no_irrelevant,"['2', '3']",all_relevant,"['3', '3']",overall,21.776,36.559,20.636,78.971,Sister city,Mon Mar 20 2023 19:22:44 GMT-0400 (Eastern Daylight Time),1679354564362,11.409616666666700,4,,-NR0MsCc8AQNEHXMWU84,"Okanogan has one Sister City, according to the Washington State Lt. Governor's list of Washington Sister Cities:
 Keremeos, British Columbia, Canada"
404,42,"Sort of confusing since the button was at the bottom of the page, then I was brought back up to see the image, after answering the questions. The instructions mentioed that but it was still odd.",The church in Berchères-les-Pierres,FALSE,,1679355248939,1,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/2/2b/Eglise_de_Berch%C3%A8res-les-Pierres%2C_Eure-et-Loir_%28France%29.JPG,18.jpg,English,FALSE,,Berchères-les-Pierres is a commune in the Eure-et-Loir department in north-central France.,Berchères-les-Pierres,"['1', '1']",image_fit,"['1', '1']",reconstructive,"['3', '4']",no_irrelevant,"['3', '3']",all_relevant,"['2', '4']",overall,6.257,15.669,37.926,59.852,,Mon Mar 20 2023 19:22:44 GMT-0400 (Eastern Daylight Time),1679354564362,11.409616666666700,5,The church in Berchères-les-Pierres,-NR0MsCc8AQNEHXMWU84,Berchères-les-Pierres  is a commune in the Eure-et-Loir department in north-central France.
1,26,,"Large group of people, seen from above",FALSE,,1679355285462,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/9/92/14-08-10-wikimania-gruppenfoto-01.jpg,5.jpg,English,FALSE,,"Organizations which are independent of government involvement are known as non-governmental organizations or NGOs or non-government organizations. NGOs are a subgroup of organizations founded by citizens, which include clubs and associations which provide services to its members and others. They are usually nonprofit organizations. Many NGOs are active in humanitarianism or the social sciences. Surveys indicate that NGOs have a high degree of public trust, which can make them a useful proxy for the concerns of society and stakeholders. However, NGOs can also be lobby groups for corporations, such as the World Economic Forum. According to NGO.org, ""[an NGO is] any non-profit, voluntary citizens' group which is organized on a local, national or international level ... Task-oriented and driven by people with a common interest, NGOs perform a variety of service and humanitarian functions, bring citizen concerns to Governments, advocate and monitor policies and encourage political participa ...",Non-governmental organization,"['4', '4']",image_fit,"['5', '5']",no_irrelevant,"['3', '3']",reconstructive,"['4', '5']",all_relevant,"['4', '5']",overall,58.09,28.45,24.801,111.341,,Mon Mar 20 2023 19:27:56 GMT-0400 (Eastern Daylight Time),1679354876399,6.817716666666670,1,"Group photo at Wikimania 2014 London. Wikimania is the official annual conference of the Wikimedia Foundation, an American non-profit and charitable organization headquartered in San Francisco[2] and known for participating in the Wikimedia movement. It owns the Internet domain names of most movement projects, and hosts sites such as Wikipedia.",-NR0N02ZV2gl9BbI7uFR,
1,26,,Bastrop County Courthouse and Jail Complex,FALSE,,1679355285462,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/f/fe/Bastrop_courthouse.jpg,12.jpg,English,FALSE,,"This is a list of the National Register of Historic Places listings in Bastrop County, Texas.
This is intended to be a complete list of properties and districts listed on the National Register of Historic Places in Bastrop County, Texas. There are five districts, including one National Historic Landmark district, and 95 individual properties listed on the National Register in the county. An additional site was formerly listed. One individually listed property is a State Antiquities Landmark and contains two Recorded Texas Historic Landmarks. Twenty-three other properties and numerous sites within three districts are also Recorded Texas Historic Landmarks.
This National Park Service list is complete through NPS recent listings posted July 31, 2020.","National Register of Historic Places listings in Bastrop County, Texas","['4', '3']",image_fit,"['5', '5']",no_irrelevant,"['4', '4']",reconstructive,"['4', '5']",all_relevant,"['4', '5']",overall,33.33,18.284,28.465,80.079,Current listings,Mon Mar 20 2023 19:27:56 GMT-0400 (Eastern Daylight Time),1679354876399,6.817716666666670,2,,-NR0N02ZV2gl9BbI7uFR,The locations of National Register properties and districts may be seen in a mapping service provided.
1,26,,Eva Kjer Hansen,FALSE,,1679355285462,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/5/53/20181204_Eva_Kjer_Hansen_Granshindermote_Folketinget_Greater_Copenhagen_OresundDirekt_0041_%2845332844785%29_%28cropped%29.jpg,25.jpg,English,FALSE,,The Danish Ministry of Social Affairs was re-created in 2010 as a split of the Social Welfare ministry created after the 2007 Folketing elections. The split moved the section that had to do with the Ministry of the Interior off into the Ministry of the Interior and Health. The current minister is Astrid Krag.,Ministry of Social Affairs (Denmark),"['3', '2']",image_fit,"['5', '5']",no_irrelevant,"['4', '4']",reconstructive,"['5', '4']",all_relevant,"['5', '5']",overall,11.482,15.85,20.551,47.883,List of ministers,Mon Mar 20 2023 19:27:56 GMT-0400 (Eastern Daylight Time),1679354876399,6.817716666666670,3,,-NR0N02ZV2gl9BbI7uFR,
1,26,,The Sumène valley,FALSE,,1679355285462,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/8/88/Gratte-Bruy%C3%A8re_-_Sum%C3%A8ne.JPG,22.jpg,English,FALSE,,Veyrières is a commune in the Cantal department in south-central France.,"Veyrières, Cantal","['4', '5']",image_fit,"['5', '5']",no_irrelevant,"['5', '5']",reconstructive,"['5', '5']",all_relevant,"['5', '5']",overall,6.145,19.217,12.249,37.611,,Mon Mar 20 2023 19:27:56 GMT-0400 (Eastern Daylight Time),1679354876399,6.817716666666670,4,The Sumène valley,-NR0N02ZV2gl9BbI7uFR,
1,26,,A big pavillion in the middle of a park on a sunny day. There are many trees.,FALSE,,1679355285462,2,pilot-study-experiment.json,,640px-parc_agen.jpg,English,FALSE,,"Sculpture is the branch of the visual arts that operates in three dimensions. Sculpture is the three-dimensional art work which is physically presented in the dimensions of height, width and depth. It is one of the plastic arts. Durable sculptural processes originally used carving (the removal of material) and modelling (the addition of material, as clay), in stone, metal, ceramics, wood and other materials but, since Modernism, there has been an almost complete freedom of materials and process. A wide variety of materials may be worked by removal such as carving, assembled by welding or modelling, or moulded or cast.",Sculpture,"['5', '5']",image_fit,"['5', '2']",no_irrelevant,"['5', '5']",reconstructive,"['5', '2']",all_relevant,"['5', '3']",overall,23.283,16.366,30.134,69.783,,Mon Mar 20 2023 19:27:56 GMT-0400 (Eastern Daylight Time),1679354876399,6.817716666666670,5,Sculptures are often placed at the center of public parks.,-NR0N02ZV2gl9BbI7uFR,
1,22,,A big pavillion in the middle of a park on a sunny day. There are many trees.,FALSE,,1679355298429,1,pilot-study-experiment.json,,640px-parc_agen.jpg,,FALSE,,"Sculpture is the branch of the visual arts that operates in three dimensions. Sculpture is the three-dimensional art work which is physically presented in the dimensions of height, width and depth. It is one of the plastic arts. Durable sculptural processes originally used carving (the removal of material) and modelling (the addition of material, as clay), in stone, metal, ceramics, wood and other materials but, since Modernism, there has been an almost complete freedom of materials and process. A wide variety of materials may be worked by removal such as carving, assembled by welding or modelling, or moulded or cast.",Sculpture,"['4', '5']",all_relevant,"['4', '4']",image_fit,"['5', '5']",reconstructive,"['2', '2']",no_irrelevant,"['4', '5']",overall,18.738,34.785,46.33,99.853,,Mon Mar 20 2023 19:27:09 GMT-0400 (Eastern Daylight Time),1679354829990,7.807316666666670,1,Sculptures are often placed at the center of public parks.,-NR0N3DfNJGcFL_BNQjw,
